WH,广州市增城市永和镇汽车城东路75号,广州华德汽车弹簧有限公司,0.195 ,0.108 ,5%,,998,1.76,广东省广州市永和镇汽车城东路63号,,
DY,浙江省台州市温岭城东街道振业路6号,台州法雷奥,0.110 ,0.090 ,5%,,1220,,,浙江省温岭市鸡鸣工业园区振业路6号 ,
DY,南通市海安县,南通通润,0.118 ,0.090 ,5%,,700,,,江苏省南通市海安经济开发区天益路8号,
DY,无锡市惠山,无锡华光,0.110 ,0.090 ,5%,,820,,,江苏省无锡市惠山区洛社镇杨市藕杨路18号,
DY,西安高新区普新二路9号普洛斯物流园A3仓库,联合汽车电子有限公司(西安）,0.093 ,0.093 ,5%,,1400,,,陕西省西安市高新区上林苑三路普洛斯物流园A-3 ,
DY,芜湖市鸠江经济开发区徽州路155号,联合汽车电子有限公司（芜湖）,0.108 ,0.100 ,5%,,900,,,安徽省芜湖市鸠江经济开发区徽州路155号,
DY,河南省南阳市内乡县湍东镇工业园区,河南西峡汽车水泵股份有限公司,0.114 ,0.114 ,5%,,1300,,,河南省南阳市内乡县湍东镇工业园区郦都大道东206号,
DY,四川省成都市新都区大丰镇南丰工业园区,中汽成都配件有限公司,0.184 ,0.184 ,5%,,2100,,,四川省成都市新都工业园桂锦路1480号,
DY,山东省曲阜市经济开发区天博路1号,曲阜天博汽车零部件制造有限公司,0.181 ,0.181 ,5%,,600,,,山东省曲阜市经济开发区天博工业园,
DY,湖北省武汉经济技术开发区全力南路60号,艾菲发动机零件（武汉）有限公司,0.099 ,0.099 ,5%,,1300,,,湖北省武汉市经济技术开发区全力南路60号,
DY,四川省成都市成双大道南段999号,成都盛帮密封件股份有限公司,0.150 ,0.150 ,5%,,2100,,,无该供应商,
DY,NGC新增，湖北省武汉市汉南经济开发区兴四路,华达汽车科技股份有限公司 ,0.093 ,,5%,,1300,,,湖北省武汉市汉南经济开发区兴四路,
DY,NGC新增，重庆市永川区人民东路599号,重庆海通机械制造有限公司,0.347 ,0.347 ,5%,,2200,,,新地址：重庆市永川区兴龙大道2599号,
DY,NGC新增，湖北省武汉市东湖开发区东一产业园二号路1号,武汉东方骏驰精密制造有限公司,0.152 ,0.152 ,5%,,1300,,,湖北省武汉市东湖新技术开发区东一产业园二号路1号,
DY,NGC新增，湖北省武汉市东湖开发区关南工业园关南路18号,武汉中人瑞众汽车零部件产业有限公司,0.230 ,0.230 ,5%,,1300,,,湖北省武汉市东湖开发区关南工业园关南路18号,
DY,NGC新增，湖北省武汉市经济技术开发区凤凰工业园凤亭一路22号,马勒滤清系统(湖北)有限公司,0.093 ,0.093 ,5%,,1300,,,湖北省武汉市凤凰工业园凤亭一路22号,
DY,NGC新增，马勒发动机零部件(营口)有限公司,马勒发动机零部件(营口)有限公司,0.404 ,0.309 ,5%,,450,,,辽宁省营口市渤海大街西103号,
DY,NGC新增，安徽省芜湖市桥北工业园上闸路5号,马瑞利（中国）有限公司,0.108 ,0.100 ,5%,,850,,,安徽省芜湖市桥北工业园上闸路5号,
DY,"NGC新增,广东省东莞市石碣镇桔洲第三工业区莫仕东莞工厂",莫仕商贸(上海)有限公司,0.103 ,0.103 ,5%,,2100,,,广东省东莞市石碣镇桔洲第三工业区,
DY,江苏省常州市新北区环保产业园环保一路六号,常州麦格纳PTGF6,0.108 ,0.100 ,5%,,780,,,江苏省常州市新北区环保产业园环保一路6号,
DY,中国南京市节制闸路11号,南京法雷奥PTGF6 ,0.108 ,0.100 ,5%,,770,,,江苏省南京市江宁开发区广利路88号,
DY,京津线,阪东(上海)管理,0.158 ,0.155 ,5%,,800,,,天津市经济技术开发区海通街37号,
DY,,北京大圆亚细亚汽车,0.158 ,0.155 ,5%,,800,,,北京市平谷区兴谷工业开发区平兴街45号院,
DY,,北京威卡威,0.158 ,0.155 ,5%,,800,,,北京市大兴区魏永路70号,
DY,,大陆汽车（天津）公司,0.158 ,0.155 ,5%,,800,,,天津市经济开发区渤海路2号,
DY,,电装投资(东丽),0.158 ,0.155 ,5%,,800,,,天津市东丽经济开发区六经路3号,
DY,,电装投资(塘沽),0.158 ,0.155 ,5%,,800,,,天津市经济技术开发区洞庭路166号,
DY,,电装投资(西青),0.158 ,0.155 ,5%,,800,,,天津市西青经济开发区赛达二大道15号,
DY,,高田(上海)汽配制造有限公司,0.158 ,0.155 ,5%,,800,,,天津市西青经济开发区赛达三大道二支路30號C座,
DY,,梦达驰汽车系统,0.158 ,0.155 ,5%,,800,,,无北京/天津地址,
DY,,天津日进汽车系统公司,0.158 ,0.155 ,5%,,800,,,天津市武清开发区泉达路12号,
DY,,万都（北京）,0.158 ,0.155 ,5%,,800,,,北京市密云县开发区c区西统路,
DY,,英瑞杰汽车系统(北京)有限公司,0.158 ,0.155 ,5%,,800,,,北京市顺义区杨镇地区纵二路7-1号,
DY,,北京世东凌云,0.158 ,0.155 ,5%,,800,,,北京市怀柔区杨宋镇凤翔科技开发区二园11号,
DY,天津经济技术开发区黄海二街5号,富士通天国际,0.158 ,0.155 ,5%,,800,,,天津市经济技术开发区黄海二街5号,
DY,,北京博格华纳,0.158 ,0.155 ,5%,,800,,,北京市通州区潞城镇潞城中路5号,
DY,,北京德尔福万源发动机,0.158 ,0.155 ,5%,,800,,,北京市经济技术开发区博兴路19号,
DY,,德尔福(上海)动力推进系统有限公司,0.158 ,0.155 ,5%,,800,,,北京市经济技术开发区博兴路19号,
DY,,大陆汽车（天津）公司,0.158 ,0.155 ,5%,,800,,,天津市经济开发区渤海路2号,
DY,,大陆汽车（天津）公司,0.158 ,0.155 ,5%,,800,,,天津市经济开发区渤海路2号,
DY,,马勒东炫滤清器(天津),0.158 ,0.155 ,5%,,800,,,天津市武清区泉旺路15号,
DY,,天津市大港胶管有限公司,0.158 ,0.155 ,5%,,800,,,天津市滨海新区大港中塘镇葛万路西1437号,
JQ,广州市花都区花都汽车城江北路4号,广州市金钟汽车零件制造有限公司,0.090 ,0.000 ,5%,,1456,,,,广东省广州市花都区花都汽车城东风大道江北路4号 
JQ,广东省惠州市仲凯高新开发区珠田路1号,惠州市德赛西威汽车电子有限公司,0.081 ,0.000 ,5%,,1418,,,,广东省惠州市仲恺高新区和畅五路西103号
JQ,武汉经济技术开发区创业路41号,湖北法雷奥车灯有限公司,0.113 ,0.000 ,5%,,900,,,,湖北省武汉市经济技术开发区创业路41号
JQ,武汉经济技术开发区后官湖大道528号,雷米电机(武汉)有限公司,0.110 ,0.000 ,5%,,900,,,,湖北省武汉市经济技术开发区后官湖大道528号
JQ,青岛市崂山区株洲路51号,诺马(中国)有限公司,0.118 ,0.108 ,5%,,734,,,,山东省青岛市崂山区株洲路51号
JQ,中国山东省烟台市莱山区杰瑞路11号,威巴克（烟台）汽车零部件有限公司,0.171 ,0.158 ,5%,,900,,,,山东省烟台市莱山区杰瑞路11号
JQ,山东省济宁市高新区第七工业园,莱尼电气系统(济宁)有限公司,0.118 ,0.108 ,5%,,820,,,,山东省济宁市高新区第七工业园
JQ,北京市密云工业开发区C区西统路,万都（北京）汽车底盘系统有限公司,0.095 ,0.095 ,5%,,1200,41.8 ,13514 ,,北京市密云县开发区c区西统路
JQ,北京通州区科创五街,北京德尔福万源,0.095 ,0.095 ,5%,,1200,,,,北京市经济技术开发区博兴路19号
JQ,北京市平谷区平兴街45号院,北京大圆亚细亚汽车科技有限公司,0.095 ,0.000 ,5%,,1250,,,,北京市平谷区兴谷工业开发区平兴街45号院
JQ,北京市大兴区魏永路70号,北京威卡威汽车零部件股份有限公司,0.095 ,0.095 ,5%,,1200,,,,北京市大兴区魏永路70号
JQ,北京市通州区通州工业开发区梧桐路,天纳克(北京)汽车减振器有限公司,0.100 ,0.100 ,5%,,1200,,,,北京市通州区张家湾开发区梧桐路
JQ,天津经济技术开发区西区,勤威（天津）工业有限公司 ,0.131 ,0.000 ,5%,,1100,,,2.17,天津市经济技术开发区（西区）光华街55号
JQ,天津经济技术开发区渤海路2号,大陆汽车系统（天津有限公司）,0.095 ,0.000 ,5%,,1100,,,,天津市经济开发区渤海路2号
JQ,天津经济技术开发区西区新业三街18号通厂15号厂房,耐克森斯汽车电子有限公司,0.095 ,0.095 ,5%,,1100,,,,天津市经济技术开发区西区新业三街18号，通厂15号厂房
JQ,天津经济技术开发区海通街37号,阪东(上海)管理有限公司,0.095 ,0.000 ,5%,,1096,,,,天津市经济技术开发区海通街37号
JQ,廊坊经济技术开发区祥云道16号,卢卡斯伟利达廊重制动器有限公司,0.120 ,0.120 ,5%,,1200,,,2.33,河北省廊坊市开发区祥云道16号
JQ,廊坊经济技术开发区山特维克道8号,华安汽车装备有限公司,0.095 ,0.095 ,5%,,1200,,,,河北省廊坊市经济技术开发区山特维克道8号
JQ,河北廊坊开发区创业路600号,卡酷思汽车配件(廊坊)有限公司,0.095 ,0.095 ,5%,,1200,,,,河北省廊坊市开发区创业路600号
JQ,河北省秦皇岛市东港路355号,中信戴卡股份有限公司,0.078 ,0.074 ,5%,,1400,,,,河北省秦皇岛市海港区东港路355号
JQ,大连市经济开发区湾达路10号,利优比压铸（大连）有限公司,0.124 ,0.124 ,5%,,1200,,,2.56,辽宁省大连市经济技术开发区湾达路10号
JQ,大连市海湾工业区振兴路8号,大连固特异轮胎有限公司,0.078 ,0.000 ,5%,,1200,,,,辽宁省大连市普兰店市海湾工业区振兴路8号
JQ,铁岭市银州区官台工业园腾龙大道1号,瀚德（中国）汽车密封系统有限公司,0.078 ,0.070 ,5%,,1810,,,,辽宁省铁岭市银州区官台工业园区腾龙大道1号
JQ,北京市大兴区魏永路,北京威卡威汽车零部件股份有限公司,0.095 ,0.095 ,5%,,1200,,,,北京市大兴区魏永路70号
JQ,山东省烟台市福山区振中街313号,烟台英纳法汽车天窗系统有限公司,0.092 ,0.000 ,5%,,903,,,,山东省烟台市福山高新技术产业区振中街313号
JQ,三河市燕郊经济开发区潮白大街5号,三河因派克汽车部件有限公司,0.095 ,0.000 ,5%,,1232,,,,河北省廊坊市三河燕郊经济开发区潮白大街5号
JQ,铁岭市银州区官台工业园腾龙大道3号,瀚德(中国)汽车密封系统有限公司,0.078 ,0.070 ,5%,,1804,,,,辽宁省铁岭市银州区官台工业园区腾龙大道1号
JQ,天津经济技术开发区洞庭路166号,电装（中国）投资有限公司上海分公司,0.095 ,0.000 ,5%,,1130,,,,天津市经济技术开发区洞庭路166号
JQ,山东省威海市乳山市经济开发区,威海伯特利萨克迪汽车安全系统有限公司,0.114 ,0.000 ,5%,,900,,,2.44,山东省威海市乳山经济开发区开拓三路2号
JQ,辽宁省辽阳市双胜路174号,蒂森克虏伯富奥辽阳弹簧有限公司,0.078 ,0.000 ,5%,,1720,,,,辽宁省辽阳市双胜路168号
JQ,天津市西青区中北镇中北工业园天和路6号,天津星光橡塑有限公司,0.095 ,0.000 ,5%,,1110,,,,天津市西青区中北镇中北工业园天和路6号
JQ,青岛市平度市同和工业园平康路7号,青岛东明汽车配件有限公司,0.093 ,0.000 ,5%,,776,,,,山东省平度市同和工业园平康路7号
JQ,北京市房山区窦店普安路85号,北京京西重工有限公司,0.118 ,0.118 ,5%,,1255,,,,北京市房山区窦店镇交道东西大街1号
JQ,廊坊经济技术开发区祥云道16号,卢卡斯伟利达廊重制动器有限公司,0.120 ,0.120 ,5%,,1200,,,,河北省廊坊市开发区祥云道16号
JQ,北京市平谷区,北京大圆亚细亚汽车科技有限公司,0.095 ,0.000 ,5%,,1250,,,,北京市平谷区兴谷工业开发区平兴街45号院
JQ,河北省廊坊市经济技术开发区北凤道朗森汽车产业园,诺维汽车内饰件（中国）有限公司,0.095 ,0.000 ,5%,,1182,,,,河北省廊坊市经济技术开发区耀华道郎森汽车产业园
JQ,沈阳市大东区大望街50号,沈阳莹和科技有限公司,0.078 ,0.071 ,5%,,1765,,,,辽宁省沈阳市大东区大望街50号
JQ,唐山市丰润区林荫南路（唐车威奥）,赛史品威奥 (唐山) 结构复合材料有限公司,0.100 ,0.000 ,5%,,1231.4,,,,河北省唐山市丰润区林荫南路中国动车城
JQ,云西七街,万都（北京）汽车底盘系统有限公司,0.095 ,0.095 ,5%,,1289,,,,北京市密云县开发区c区西统路
JQ,烟台市福山区魏山路,矢崎（中国）投资有限公司,0.098 ,0.000 ,5%,,903,,,,山东省烟台市福山高科工业园区永达街886号
JQ,烟台市广州路5号,上海延锋金桥汽车饰件系统有限公司,0.093 ,0.000 ,5%,,902,,,,山东省烟台市烟台开发区广州路7号
JQ,广东省广州市天河北路233号,广州住友商事有限公司,0.076 ,0.076 ,5%,,1480,,,,广东省惠州市大亚湾经济技术开发区西区石化大道西30号
JQ,广东省中山市火炬开发区逸仙科技园东镇东一路,西迪斯（中山）科技有限公司,0.094 ,0.099 ,5%,,1570,,,,广东省中山市火炬开发区逸仙科技园东镇东一路
JQ,长沙市暮云工业园南湖大道118号,长沙礼恩派软轴工业有限公司,0.089 ,0.088 ,5%,,1100,,,,湖南省长沙市暮云工业园南湖大道118号
JQ,平度同和工业园区同康路29号,青岛大同体系汽车配件有限公司,0.109 ,0.100 ,5%,,780,,,,山东省青岛市平度同和工业园同康路29号
JQ,沈阳经济技术开发区浑河十三街2号,沈阳瑞博精密部件有限公司,0.097 ,0.092 ,5%,,1755,,,,辽宁省沈阳市经济技术开发区浑河十三街二号
JQ,武汉经济技术开发区沌阳大道五号工业区,哈金森（武汉）汽车橡胶制品有限公司,0.094 ,0.094 ,5%,,870,,,,湖北省武汉市经济技术开发区沌阳大道五号工业区
JQ,广东省广州市开发区永和经济区禾丰一街8号,广州曙光制动器有限公司,0.080 ,0.000 ,5%,,1500,,,,广东省广州市永和经济开发区禾丰一街8号
JQ,山东省乳山市经济开发区开拓三路2号,威海伯特利萨克迪汽车安全系统有限公司,0.114 ,0.000 ,5%,,900,,,2.44,山东省威海市乳山经济开发区开拓三路2号
JQ,珠海市高新区,艾默生电气（珠海）有限公司,0.090 ,0.000 ,5%,,1590,,,,广东省珠海市高新区创新海岸科技5路3号厂房
JQ,广东省东莞市东坑镇坑美工业园23号,东莞冠瑞贸易（上海）有限公司,0.076 ,0.076 ,5%,,1460,,,,广东省东莞市东坑镇坑美工业园23号
JQ,星沙经济开发区漓湘中路26号,博世汽车部件（长沙）有限公司,0.089 ,0.000 ,5%,,1100,,,,湖南省长沙市漓湘中路26号
JQ,厦门火炬高技术产业开发区创新路17号,厦门松下电器机电（中国）有限公司,0.088 ,0.088 ,5%,,1040,,,,福建省厦门市火炬高新区火炬园创新路17号
JQ,广东省东莞市中山中路,东莞鸿图精密压铸有限公司,0.081 ,0.081 ,5%,,1540,,,,广东省东莞市长安镇上沙华丽路
JQ,天津市武清开发区福源道新开路16号,天津日进汽车系统有限公司,0.219 ,0.000 ,5%,,1150,,,,天津市武清开发区泉达路12号
JQ,天津塘沽开发区十一大街85号 ,天津电装（中国）投资有限公司,0.095 ,0.000 ,5%,,1130,,,,天津市经济技术开发区洞庭路166号
JQ,山东省济宁市高新区康泰路8号,济宁伊顿,0.118 ,0.108 ,5%,,800,,,,山东省济宁市高新区康泰路8号
JQ,山东青岛市黄岛区江山中路14号,青岛辉门活塞有限公司,0.118 ,0.108 ,5%,,722,,,,山东省青岛市经济技术开发区江山中路14号
JQ,河南省南阳市内乡县湍东镇工业园区,西峡水泵股份有限公司,0.095 ,0.095 ,5%,,1047,,,,河南省南阳市内乡县湍东镇工业园区郦都大道东206号
JQ,山东省烟台市福山区松花江路12号,烟台大丰,0.118 ,0.108 ,5%,,905,,,,山东省烟台市经济技术开发区广州路42号
JQ,山东省威海市经济技术开发区香港路52号,威海新凯帝电子有限公司,0.118 ,0.108 ,5%,,973,,,,山东省威海市经济技术开发区香港路52号
JQ,秦皇岛经济技术开发区?潼湖路1号,秦皇岛威卡威,0.118 ,0.108 ,5%,,1338,,,,河北省秦皇岛市经济技术开发区潼湖路1号
JQ,河南省鹤壁市淇滨区松江路005号,鹤壁天海环球电器有限公司,0.211 ,0.000 ,5%,,1046,,,,河南省鹤壁市淇滨区松江路005号
JQ,厦门市火炬高新区同集园集成路1446号厂房一层,海拉(厦门)电气有限公司,0.118 ,0.108 ,5%,,1019,,,,福建省厦门市同吉工业园集成路1466号
JQ,福建省福州市闽侯县青口投资区,福州福光橡塑有限公司,0.118 ,0.108 ,5%,,810,,,,福建省福州市闽侯县青口投资区
JQ,山东省烟台市莱山区盛泉东路2号,烟台安国特紧固件有限公司,0.118 ,0.108 ,5%,,923,,,,山东省烟台市莱山区盛泉东路2号
JQ,沈阳市大东区东跃街6号,万都(沈阳)汽车零部件有限公司,0.239 ,0.217 ,5%,,1751,,,,辽宁省沈阳市大东区东跃街6号
JQ,辽宁省沈阳市浑南高新产业区新成街6号,沈阳伍享工业有限公司,0.078 ,0.071 ,5%,,1746,,,,辽宁省沈阳市浑南高新产业区新成街6号
JQ,辽宁省沈阳市大东区轩畅路3号,沈阳贝洱汽车热系统有限公司,0.078 ,0.071 ,5%,,1753,,,,（至NSIII距离）：辽宁省沈阳市大东区轩畅路3号
JQ,河北省涿州市松林店镇,耐世特凌云驱动系统（涿州）有限公司,0.114 ,0.114 ,5%,,1246,,,,河北省涿州市松林店镇
JQ,辽宁省沈阳市沈阳经济技术开发区22号路190号,慕贝尔汽车部件(沈阳)有限公司,0.103 ,0.094 ,5%,,1725,,,,辽宁省沈阳市经济技术开发区开发22号路190号
JQ,长春市汽车经济技术开发区长虹大路与丙九街交汇处,卡斯马汽车系统(上海)有限公司长春分公司,0.073 ,0.073 ,5%,,2022,,,,吉林省长春市经济技术开发区丙八路与丙九路交汇处
JQ,沈阳市沈北新区蒲畅路88号,卡斯马汽车系统(上海)有限公司沈阳分公司,0.078 ,0.071 ,5%,,1755,,,,辽宁省沈阳市沈北新区大望街蒲升路
JQ,广东省广州市永和镇汽车城东路63号,广州华德汽车弹簧有限公司,0.090 ,0.000 ,5%,,1465,,,,广东省广州市永和镇汽车城东路63号
JQ,天津市滨海新区中塘镇葛万公路1437号,天津市大港胶管有限公司,0.095 ,0.095 ,5%,,1088,,,,天津市滨海新区大港中塘镇葛万路西1437号
JQ,天津市武清开发区开源道北侧,天津德驰汽车零部件有限公司,0.095 ,0.095 ,5%,,1140,,,,无该供应商
JQ,中环东路,博格华纳汽车零部件(天津)有限公司,0.095 ,0.095 ,5%,,1122,,,,天津市空港经济开发区东九道36号
JQ,天津经济技术开发区睦宁路91号,爱信 (天津 )车身零部件有限公司,0.095 ,0.000 ,5%,,1131,,,,无天津地址
JQ,山东省烟台市新桥西路15号,烟台三环锁业集团有限公司,0.177 ,0.162 ,5%,,915.9,,,,山东烟台市芝罘区新桥西路15号
JQ,江西南昌市江西省南昌市郊区蛟桥镇下罗大道,南昌辉门密封件系统有限公司,0.118 ,0.108 ,5%,,760,,,,江西省南昌市经济技术开发区金港路1489号
JQ,山东省莱阳市龙门西路057号,山东莱阳市昌誉密封产品有限公司,0.118 ,0.108 ,5%,,840,,,,山东省莱阳市龙门西路57号
JQ,湖北省武汉市东湖开发区东一产业园二号路1号,武汉东方骏驰精密制造有限公司,0.110 ,0.110 ,5%,,870,,,,湖北省武汉市东湖新技术开发区东一产业园二号路1号
JQ,北京市密云县经济开发区西统路60号,汉拿世特科(北京)汽车部件有限公司,0.095 ,0.095 ,5%,,1300,,,,北京市密云县经济开发区西统路60号
JQ,深圳市宝安区翠岗工业六区3号,法雷奥汽车内部控制(深圳)有限公司,0.090 ,0.090 ,5%,,1460,,,,广东省深圳市宝安区福永镇怀德村翠岗六区第四幢北方骏亿工业园
JQ,长春市 经济技术开发区浦东路329号,长春爱尔铃克铃尔有限公司,0.078 ,0.070 ,5%,,2040,,,,吉林省长春市经济技术开发区锦州街118号
JQ,大连开发区铁山东三路51号,锦祥照明,0.109 ,0.109 ,5%,,1910,,,,辽宁省大连市开发区铁山东三路51号
JQ,山东曲阜,曲阜天博汽车零部件制造有限公司,0.118 ,0.108 ,5%,,804,,,,山东省曲阜市经济开发区天博工业园
