DY,天津市经济技术开发区黄海路192号 ,PPG涂料(天津)有限公司,0.158,0.155,0.05,,800
JQ,北京市密云县开发区c区西统路,万都（北京）汽车底盘系统有限公司,0.095,0.095,0.05,,1200
JQ,辽宁省沈阳市大东区东跃街6号,万都(沈阳)汽车零部件有限公司,0.238932806,0.217490119,0.05,,1751
JQ,山东省烟台市莱山区杰瑞路11号,威巴克（烟台）汽车零部件有限公司,0.171,0.158,0.05,,900
JQ,山东省威海市乳山经济开发区开拓三路2号,威海伯特利萨克迪汽车安全系统有限公司,0.114,0.114,0.05,,900
JQ,湖北省武汉市东湖新技术开发区东一产业园二号路1号,武汉东方骏驰精密制造有限公司,0.1102,0.1102,0.05,,870
JQ,广东省中山市火炬开发区逸仙科技园东镇东一路,西迪斯(中山)科技有限公司,0.094,0.099,0.05,,1570
JQ,山东省烟台市莱山区盛泉东路2号,烟台安国特紧固件有限公司,0.118,0.108,0.05,,923
JQ,山东烟台市芝罘区新桥西路15号,烟台三环锁业集团有限公司,0.177,0.162,0.05,,915.9
JQ,山东省烟台市福山高新技术产业区振中街313号,烟台英纳法汽车天窗系统有限公司,0.092,0.092,0.05,,903
JQ,山东省烟台市开发区广州路7号,延锋伟世通金桥汽车饰件系统有限公司烟台分公司,0.093,0.093,0.05,,902
JQ,山东省济宁市高新区康泰路8号,伊顿工业(济宁)有限公司,0.118,0.108,0.05,,800
JQ,吉林省长春市经济技术开发区锦州街118号,长春爱尔铃克铃尔有限公司,0.0779,0.0703,0.05,,2040
JQ,湖南省长沙市暮云工业园南湖大道118号,长沙礼恩派软轴工业有限公司,0.089,0.088,0.05,,1100
JQ,湖南省长沙市暮云经济开发区南湖大道118号,长沙礼恩派软轴工业有限公司,0.089,0.088,0.05,,1100
JQ,河北省秦皇岛市海港区东港路355号,中信戴卡股份有限公司,0.0779,0.0741,0.05,,1400
JQ,山东省威海市经济技术开发区香港路52号,威海新凯帝电子有限公司,0.118,0.108,0.05,,973
JQ,江西省南昌市经济技术开发区金港路1489号,南昌辉门密封件系统有限公司,0.1178,0.1083,0.05,,760
JQ,天津市西青经济开发区赛达四支路2号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1130
JQ,新地址：湖北省武汉市蔡甸经济开发区花园湾一街51号,雷米电机(武汉)有限公司,0.1102,0.1102,0.05,,900
JQ,天津市武清开发区开源道86号,天津德驰汽车零部件有限公司,0.095,0.095,0.05,,1140.3
JQ,天津市经济技术开发区睦宁路91号,爱信(天津)车身零部件有限公司,0.095,0.095,0.05,,1131
NS,湖北省武汉市经济技术开发区全力南路60号,艾菲发动机零件（武汉）有限公司,0.085,0.085,0.05,,1935
NS,天津市经济技术开发区海通街37号,阪东(上海)管理有限公司,0.1083,0.1045,0.05,,700
NS,（干线取货要求不满足）河北省保定市七一东路948号,保定市立中车轮制造有限公司,0.108,0.108,0.05,,875
NS,北京市平谷区兴谷工业开发区平兴街45号院,北京大圆亚细亚汽车科技有限公司,0.1083,0.1045,0.05,,713
NS,北京市大兴区魏永路70号,北京威卡威汽车零部件股份有限公司,0.1083,0.1045,0.05,,757
NS,湖南省长沙市漓湘中路26号,博世汽车部件（长沙）有限公司,0.081,0.081,0.05,,1934
NS,天津市经济开发区渤海路2号,大陆汽车系统（天津）有限公司,0.1083,0.1045,0.05,,737
NS,山东省烟台市福山区永达街968号,德尔福派克电气系统有限公司烟台分公司,0.1178,0.1178,0.05,,1302
NS,天津市西青经济开发区赛达二大道15号,电装（中国）投资有限公司上海分公司,0.1083,0.1045,0.05,,770
NS,天津市经济技术开发区洞庭路166号,电装（中国）投资有限公司上海分公司,0.1083,0.1045,0.05,,770
NS,天津市东丽经济开发区六经路3号,电装（中国）投资有限公司上海分公司,0.1083,0.1045,0.05,,735
NS,福建省福州市闽侯县青口投资区,福州福光橡塑有限公司,0.138,0.138,0.05,,2450
NS,广东省广州市永和镇汽车城东路63号,广州华德汽车弹簧有限公司,0.0855,0.0855,0.05,,2850
NS,湖北省武汉市经济技术开发区沌阳大道五号工业区,哈金森（武汉）汽车橡胶制品有限公司,0.085,0.085,0.05,,1923
NS,山东省烟台市福山区蒲湾街180号,华伟表面处理技术（上海）有限公司,0.107,0.094,0.05,,1300
NS,山东省烟台市福山区蒲湾街180号,华伟表面处理技术(烟台)有限公司,0.107,0.094,0.05,,1300
NS,山东省烟台市福山区上庄工业园福新路135号,江南模塑科技股份有限公司,0.267,0.247,0.05,,600
NS,山东省济宁市高新区第七工业园,莱尼电气系统(济宁)有限公司,0.114,0.09975,0.05,,1214
NS,河北省廊坊市经济技术开发区山特维克道8号,廊坊华安汽车装备有限公司,0.1083,0.1045,0.05,,715
NS,河北省廊坊市经济技术开发区荷花道58号,廊坊施坦达密封系统有限公司,0.108,0.103,0.05,,793
NS,天津市武清区泉旺路15号,马勒东炫滤清器（天津）有限公司,0.1083,0.1045,0.05,,733
NS,安徽省芜湖市桥北工业园上闸路5号,马瑞利汽车零部件(芜湖)有限公司,0.112,0.099,0.05,,1626
NS,天津市空港经济区中环西路491号,麦格纳汽车镜像(天津)有限公司,0.1083,0.1045,0.05,,719
NS,四川省绵阳市高端装备制造产业园凤凰中路37号,绵阳富临精工机械股份有限公司,0.09,0.09,0.05,,2365
NS,天津市经济技术开发区西区新业三街18号，通厂15号厂房,耐克森斯汽车电子(天津)有限公司,0.108,0.103,0.05,,715
NS,河北省廊坊市香河县新兴产业示范区宝海路4号,宁波胜维德赫华翔汽车镜有限公司,0.1083,0.1045,0.05,,710
NS,山东省青岛市崂山区株洲路51号,诺马连接技术 (常州) 有限公司,0.114,0.09975,0.05,,1200
NS,广东省广州市高新技术产业开发区科学城南翔一路52号,欧姆龙（广州）汽车电子有限公司,0.086,0.086,0.05,,2800
NS,江苏省昆山市花桥镇逢星路1368号,浦项奥斯特姆（苏州）汽车配件有限公司,0.112,0.099,0.05,,1712
NS,山东省平度市同和工业园同康路29号,青岛大同体系汽车配件有限公司,0.1134,0.1134,0.05,,1104
NS,山东省平度市同和工业园平康路7号,青岛东明汽车配件有限公司,0.1178,0.1178,0.05,,1178
NS,山东省烟台市开发区厦门大街31号,赛科利(烟台)汽车模具技术应用有限公司,0.114,0.09975,0.05,,1269
NS,山东省烟台市经济技术开发区广州路7号,上海恺杰汽车塑料零部件有限公司,0.114,0.09975,0.05,,1370
NS,山东省烟台市经济技术开发区厦门大街31号,上海赛科利汽车模具技术应用有限公司,0.114,0.09975,0.05,,1269
NS,山东省烟台市福山区景山路6号,上海天原集团胜德塑料有限公司,0.107,0.094,0.05,,1300
NS,湖北省武汉经济技术开发区全力北路169号,天合汽车零部件(上海)有限公司武汉分公司,0.08455,0.08455,0.05,,1923
NS,天津市武清开发区泉达路12号,天津日进汽车系统有限公司,0.108,0.104,0.05,,756
NS,北京市密云县开发区c区西统路,万都（北京）汽车底盘系统有限公司,0.1083,0.1045,0.05,,760
NS,山东省烟台市莱山区杰瑞路11号,威巴克（烟台）汽车零部件有限公司,0.114,0.1,0.05,,1270
NS,山东省青岛市经济技术开发区渭河路917号,威伯科汽车控制系统（中国）有限公司,0.163,0.163,0.05,,1250
NS,山东省威海市乳山经济开发区开拓三路2号,威海伯特利萨克迪汽车安全系统有限公司,0.2717,0.2717,0.05,,1300
NS,山东省烟台市福山区景山路6号,烟台天原胜德材料科技有限公司,0.107,0.094,0.05,,1300
NS,上海市松江区开发区美能达路300号,延锋伟世通汽车电子有限公司,0.112,0.099,0.05,,1712
NS,山东省济宁市高新区康泰路8号,伊顿工业(济宁)有限公司,0.1178,0.1178,0.05,,1214
NS,河北省秦皇岛市开发区龙海道185号,中信戴卡股份有限公司,0.112,0.112,0.05,,550
NS,河北省秦皇岛市海港区东港路355号,中信戴卡股份有限公司,0.112,0.112,0.05,,550
NS,江西省南昌市经济技术开发区金港路1489号,南昌辉门密封件系统有限公司,0.09,0.09,0.05,,1994
NS,山东省烟台市经济技术开发区广州路7号,上海恺杰汽车塑料零部件有限公司烟台分公司,0.114,0.09975,0.05,,1370
NS,天津市西青经济开发区赛达四支路2号,电装（中国）投资有限公司上海分公司,0.1083,0.1045,0.05,,770
NS,重庆市北部新区云枣路1号,萨固密渝锦(重庆)橡塑制品有限公司,0.09,0.09,0.05,,2312
WH,广东省珠海市高新区创新海岸科技5路3号厂房,艾默生电气（珠海）有限公司,0.117619048,0.1083,0.05,,1089
WH,天津市经济技术开发区海通街37号,阪东(上海)管理有限公司,0.095,0.095,0.05,,1214
WH,北京市平谷区兴谷工业开发区平兴街45号院,北京大圆亚细亚汽车科技有限公司,0.095,0.095,0.05,,1288
WH,北京市经济技术开发区博兴路19号,北京德尔福万源发动机管理系统有限公司,0.095,0.095,0.05,,1097
WH,山东省烟台市福山区永达街1000号,博世华域转向系统(烟台)有限公司,0.221,0.109,0.05,,1300
WH,四川省成都市郫县郫筒镇何公路116号,成都兴光工业科技有限公司,0.117619048,0.1083,0.05,,1163
WH,河北省承德市开发区东西营工业园区,承德苏垦银河连杆股份有限公司,0.294047619,0.117619048,0.05,,1407
WH,仓库地址：湖北省武汉市经济技术开发区车城大道234号(联合天城院内),大陆汽车电子(连云港)有限公司长春分公司,0.08075,0.08075,0.05,,2140
WH,吉林省长春市生态大街5800号,大陆汽车电子(连云港)有限公司长春分公司,0.08075,0.08075,0.05,,2140
WH,吉林省长春市经开区武汉路1981号,大陆汽车电子(长春)有限公司,0.08075,0.08075,0.05,,2140
WH,天津市经济开发区渤海路2号,大陆汽车系统（天津）有限公司,0.135714286,0.135714286,0.05,,1203
WH,江苏省丹阳市经济开发区大亚产业园大亚路6号,大亚车轮制造有限公司,0.123,0.123,0.05,,681
WH,天津市西青经济开发区赛达二大道15号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1173
WH,天津市经济技术开发区洞庭路166号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1173
WH,天津市东丽经济开发区六经路3号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1173
WH,福建省福州市闽侯县青口投资区,福州福光橡塑有限公司,0.118,0.1083,0.05,,957
WH,吉林省辽源市经开区财富大路1216号,富奥汽车零部件股份有限公司泵业分公司,0.08075,0.08075,0.05,,2058
WH,天津市经济技术开发区黄海二街5号,富士通天国际贸易(天津）有限公司,0.095,0.095,0.05,,1200
WH,山东省青岛市四方区大沙路17号,固恩治(青岛)工程橡胶有限公司,0.117619048,0.1083,0.05,,1125
WH,承诺制造地址：山东省青岛市经济技术开发区团结路2877号中德生态园,固恩治(青岛)工程橡胶有限公司,0.117619048,0.1083,0.05,,1125
WH,广东省东莞市东坑镇坑美工业园23号,冠瑞贸易(上海)有限公司,0.117619048,0.1083,0.05,,1044
WH,广东省广州市永和镇汽车城东路63号,广州华德汽车弹簧有限公司,0.195,0.108,0.05,,998
WH,广东省广州市花都区花都汽车城东风大道江北路4号 ,广州市金钟汽车零件制造有限公司,0.117619048,0.1083,0.05,,969
WH,广东省广州市永和经济开发区禾丰一街8号,广州曙光制动器有限公司,0.311,0.284,0.05,,995
WH,广东省惠州市大亚湾经济技术开发区西区石化大道西30号,广州住友商事有限公司,0.368,0.281,0.05,,1059
WH,辽宁省铁岭市银州区官台工业园区腾龙大道1号,瀚德 (中国) 汽车密封系统有限公司铁岭分公司,0.08075,0.08075,0.05,,1902
WH,河南省南阳市内乡县湍东镇工业园区郦都大道东206号,河南省西峡汽车水泵股份有限公司,0.2,0.144,0.05,,505
WH,山东省青岛市经济技术开发区通河路269号,辉门迪瓦（青岛）汽车零部件有限公司,0.117619048,0.1083,0.05,,1100
WH,山东省青岛市经济技术开发区江山中路14号,辉门东西(青岛)活塞有限公司,0.135141892,0.124,0.05,,1097
WH,广东省惠州市仲恺高新区和畅五路西103号,惠州市德赛西威汽车电子股份有限公司,0.117619048,0.1083,0.05,,1010
WH,吉林省长春市高新区超然街2555号,吉林大华机械制造有限公司,0.08075,0.08075,0.05,,2135
WH,江苏省张家港市凤凰镇凤凰大道6号,江苏现代威亚有限公司,0.118,0.1083,0.05,,783
WH,辽宁省大连市经济技术开发区湾达路10号,利优比压铸（大连）有限公司,0.109,0.109,0.05,,1523
WH,陕西省西安市高新区上林苑三路普洛斯物流园A-3 ,联合汽车电子有限公司,0.124,0.124,0.05,,777
WH,安徽省马鞍山市金家庄区化工路1号,马鞍山联洪合成材料有限公司,0.144,0.144,0.05,,589
WH,山东省青岛市城阳区上马街道向阳村1482号,马勒贝洱热系统(青岛)有限公司,0.117619048,0.1083,0.05,,1140
WH,天津市武清区泉旺路15号,马勒东炫滤清器（天津）有限公司,0.095,0.095,0.05,,1190
WH,辽宁省营口市渤海大街西103号,马勒发动机零部件(营口)有限公司,0.08075,0.08075,0.05,,1751
WH,辽宁省营口市站前区大庆路49号,马勒发动机零部件(营口)有限公司,0.08075,0.08075,0.05,,1751
WH,辽宁省沈阳市经济技术开发区开发22号路190号,慕贝尔汽车部件(沈阳)有限公司,0.081,0.081,0.05,,1802
WH,辽宁省沈阳市沈阳经济技术开发区22号路190号,慕贝尔汽车部件（太仓）有限公司,0.081,0.081,0.05,,1802
WH,浙江省宁波市高新区聚贤路1266号,宁波均胜汽车电子股份有限公司,0.118,0.1083,0.05,,940
WH,浙江省宁波市高新区聚贤路1266号,宁波普瑞均胜汽车电子有限公司,0.118,0.1083,0.05,,940
WH,山东省平度市同和工业园同康路29号,青岛大同体系汽车配件有限公司,0.117619048,0.1083,0.05,,1173
WH,山东省青岛市黄岛区峄山路297号,青岛帝倜阿尔汽车配件有限公司,0.117619048,0.108571429,0.05,,1067
WH,山东省平度市同和工业园同康东路1号,青岛东亚精密工业有限公司,0.244285714,0.244285714,0.05,,1180
WH,山东省青岛市城阳区夏庄街道中黄埠工业园华夏路11号东100米,青岛华涛汽车模具有限公司,0.117619048,0.1083,0.05,,1140
WH,山东省曲阜市经济开发区天博工业园,曲阜天博汽车零部件制造有限公司,0.118,0.108,0.05,,822
WH,河北省廊坊市三河燕郊经济开发区潮白大街5号,三河因派克汽车部件有限公司,0.116,0.116,0.05,,1238
WH,山东省莱阳市龙门西路57号,山东莱阳市昌誉密封产品有限公司,0.244285714,0.244285714,0.05,,1220
WH,山东省烟台市福山区永福园路880号,上海爱斯达克汽车空调系统有限公司,0.117619048,0.108571429,0.05,,1298
WH,山东省烟台市福山区永达街1029号,上海爱斯达克汽车空调系统有限公司,0.117619048,0.108571429,0.05,,1298
WH,山东省烟台市福山区永达街970号,上海交运集团股份有限公司,0.244285714,0.244285714,0.05,,1220
WH,山东省烟台市福山区福新路90号,上海皮尔博格有色零部件有限公司烟台福山分公司,0.244285714,0.244285714,0.05,,1310
WH,山东省烟台市福山区凤凰山路210号,昆山达亚汽车零部件有限公司,0.244285714,0.244285714,0.05,,1250
WH,辽宁省沈阳市经济技术开发区10号街12号,沈阳金杯广振汽车部件有限公司,0.081,0.081,0.05,,1815
WH,辽宁省沈阳市经济技术开发区浑河十三街二号,沈阳瑞博精密部件有限公司,0.08075,0.08075,0.05,,1870
WH,山东省烟台市福山高科工业园区永达街886号,矢崎（中国）投资有限公司,0.117619048,0.108571429,0.05,,1298
WH,辽宁省大连市甘井子区虹港路300号,松下电器机电（中国）有限公司,0.109,0.109,0.05,,1470
WH,天津市滨海新区大港中塘镇葛万路西1437号,天津市大港胶管有限公司,0.095,0.095,0.05,,1160
WH,北京市密云县开发区c区西统路,万都（北京）汽车底盘系统有限公司,0.095,0.095,0.05,,1256
WH,山东省青岛市经济技术开发区渭河路917号,威伯科汽车控制系统（中国）有限公司,0.244285714,0.244285714,0.05,,1100
WH,山东省威海市乳山经济开发区开拓三路2号,威海伯特利萨克迪汽车安全系统有限公司,0.117619048,0.108571429,0.05,,1276
WH,山东省烟台市莱山区盛泉东路2号,烟台安国特紧固件有限公司,0.244285714,0.244285714,0.05,,1320
WH,新地址：山东省烟台市中山街8号,烟台乐星汽车部件有限公司,0.117619048,0.108571429,0.05,,1307
WH,山东烟台市芝罘区新桥西路15号,烟台三环锁业集团有限公司,0.118,0.1083,0.05,,1300
WH,山东省烟台市福山区英特尔大道18号,烟台神通汽车部件有限公司,0.118,0.108,0.05,,1301
WH,山东省烟台市福山高新区祥福街57号,烟台正海合泰科技股份有限公司,0.117619048,0.1083,0.05,,1328
WH,山东省济宁市高新区康泰路8号,伊顿工业(济宁)有限公司,0.17195,0.17195,0.05,,787
WH,浙江省富阳市富春街道公园西路1181号,浙江金固股份有限公司,0.118,0.1083,0.05,,748
WH,浙江省台州市仙居福应街道杨府现代工业区兴业路8号,浙江仙通橡塑股份有限公司,0.118,0.1083,0.05,,828
WH,重庆市北部新区云瑞街6号,重庆海德世拉索系统(集团)有限公司,0.117619048,0.1083,0.05,,884
WH,（新地址，至NSIII距离）：辽宁省沈阳市大东区轩畅路8号,富诚汽车零部件沈阳有限公司,0.08075,0.08075,0.05,,1836
WH,（新地址，至NSIII距离）：辽宁省沈阳市大东区轩畅路8号,宁波富诚汽车饰件有限公司,0.08075,0.08075,0.05,,1836
WH,辽宁省沈阳市经济技术开发区10号街12号,昆山广振汽车部件有限公司,0.081,0.081,0.05,,1815
WH,山东省烟台市福山区永达街970号,上海交运汽车动力系统有限公司,0.244285714,0.244285714,0.05,,1220
WH,天津市西青经济开发区赛达四支路2号,电装（中国）投资有限公司上海分公司,0.095,0.095,0.05,,1173
WH,山东省烟台市福山区英特尔大道18号,宁波神通模塑有限公司,0.118,0.108,0.05,,1301
WH,山东省烟台市福山区永达街1029号,上海爱斯达克汽车空调系统有限公司烟台分公司,0.117619048,0.108571429,0.05,,1298
WH,四川省成都市成双大道南段999号,成都盛帮密封件股份有限公司,0.117619048,0.1083,0.05,,1155
